what,kind,bundleId,bundleVersion,description,time
started,bundle,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editor.js",1303403764920
started,bundle,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors",1303403764942
started,bundle,com.aptana.ide.editors.codeassist,2.0.0.1278523018,"com.aptana.ide.editors.codeassist",1303403764943
started,bundle,com.aptana.ide.epl,2.0.0.1278523018,"com.aptana.ide.epl",1303403764944
started,bundle,com.aptana.ide.installer,2.0.5.1278523018,"com.aptana.ide.installer",1303403764944
started,bundle,com.aptana.ide.intro,2.0.0.1278523018,"com.aptana.ide.intro",1303403764945
started,bundle,com.aptana.ide.parsing,2.0.0.1277153545,"com.aptana.ide.parsing",1303403764946
started,bundle,com.aptana.ide.parsing.eclipse,2.0.0.1277153545,"com.aptana.ide.parsing.eclipse",1303403764946
started,bundle,com.aptana.ide.scripting,2.0.0.1278523018,"com.aptana.ide.scripting",1303403764958
started,bundle,com.aptana.ide.server.jetty,2.0.0.1278523018,"com.aptana.ide.server.jetty",1303403765000
started,bundle,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal",1303403765000
started,bundle,com.aptana.ide.snippets,2.0.0.1277749615,"com.aptana.ide.snippets",1303403765001
started,bundle,com.aptana.ide.syncing.core,2.0.5.1278614541,"com.aptana.ide.syncing.core",1303403765001
started,bundle,com.aptana.ide.syncing.ui,2.0.5.1278614541,"com.aptana.ide.syncing.ui",1303403765002
started,bundle,com.aptana.ide.ui,2.0.0.1278614541,"com.aptana.ide.ui",1303403765003
started,bundle,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io",1303403765003
started,bundle,com.aptana.ide.update,2.0.5.1278523018,"com.aptana.ide.update",1303403765004
started,bundle,com.aptana.ide.update.eclipse34,2.0.5.1278614541,"com.aptana.ide.update.eclipse34",1303403765004
started,bundle,com.aptana.ide.update.eclipse35,2.0.5.1278614541,"com.aptana.ide.update.eclipse35",1303403765005
started,bundle,com.aptana.ide.update.eclipse36,1.0.0.1278614541,"com.aptana.ide.update.eclipse36",1303403765005
started,bundle,com.aptana.ide.update.ui,2.0.0.1278614541,"com.aptana.ide.update.ui",1303403765006
started,bundle,org.eclipse.eclipsemonkey,2.0.5.1278445773,"org.eclipse.eclipsemonkey",1303403765034
started,bundle,org.eclipse.eclipsemonkey.lang.javascript,2.0.0.1277749615,"org.eclipse.eclipsemonkey.lang.javascript",1303403765034
started,bundle,org.eclipse.egit.core,0.11.3,"org.eclipse.egit.core",1303403765035
started,bundle,org.eclipse.egit.ui,0.11.3,"org.eclipse.egit.ui",1303403765051
started,bundle,org.eclipse.jgit,0.11.3,"org.eclipse.jgit",1303403765052
os,sysinfo,,,"win32",1303403765055
arch,sysinfo,,,"x86_64",1303403765055
ws,sysinfo,,,"win32",1303403765055
locale,sysinfo,,,"en_US",1303403765055
processors,sysinfo,,,"8",1303403765055
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1303403765055
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1303403765055
java.specification.name,sysinfo,,,"Java Platform API Specification",1303403765055
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303403765055
