what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1303301942133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301946029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301947668
error,log,,,"Multiple JavaScript Debug Sessions is not supported.\nPlease terminate the active session before starting a new session.",1303301947685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301947690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301949320
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303301949716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301953904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301956134
error,log,,,"Multiple JavaScript Debug Sessions is not supported.\nPlease terminate the active session before starting a new session.",1303301956165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301956184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301957030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301957963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301959666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301964303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303301965586
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1303301965667
opened,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.scriptsView",1303301965689
opened,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.AJAXMonitorView",1303301965761
opened,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303301966216
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303301966465
