what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1303503310750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303503312218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303503312787
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303503314731
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303503314802
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1303503314835
opened,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.scriptsView",1303503314847
opened,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.AJAXMonitorView",1303503314888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503314958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503316311
error,log,,,"Multiple JavaScript Debug Sessions is not supported.\nPlease terminate the active session before starting a new session.",1303503316324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503316344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503317649
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1303503319851
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303503320348
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1303503320388
closed,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.scriptsView",1303503320394
closed,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.AJAXMonitorView",1303503320399
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303503320975
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303503321591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503322398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503328999
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303503333807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503333816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503334778
error,log,,,"Multiple JavaScript Debug Sessions is not supported.\nPlease terminate the active session before starting a new session.",1303503334799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503334817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503335803
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303503336092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503336102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503336966
error,log,,,"Multiple JavaScript Debug Sessions is not supported.\nPlease terminate the active session before starting a new session.",1303503336987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503337009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503337646
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303503338244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503338267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503339608
error,log,,,"Multiple JavaScript Debug Sessions is not supported.\nPlease terminate the active session before starting a new session.",1303503339627
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503339646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503340277
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303503341102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303503351034
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1303503351864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503354587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503356145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503356259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503357648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503361089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503361685
activated,perspective,,,"<Aptana_Web>",1303503363115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303503379573
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303503385081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503385149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503389530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503389644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503399322
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303503399340
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303503399417
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303503428807
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303503428870
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1303503434317
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303503434387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503440711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503460562
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303503460595
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1303503471073
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303503471236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503473118
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503488756
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303503488789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503495567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503549939
activated,perspective,,,"<Aptana_Web>",1303503550046
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303503552283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303503559517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503563084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503607084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303503609211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503609707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503627393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503629582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503631198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503632602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503634013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503635705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503637144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303503639432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504012689
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504012724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504022866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504024712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504044020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504049499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504060866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504062479
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303504065779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504070319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504075972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504078757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504094315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504096986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504097970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303504097972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504099082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504099149
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504101170
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303504105775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504105818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504107729
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1303504107782
opened,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.scriptsView",1303504107801
opened,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.AJAXMonitorView",1303504107858
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504108114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504108301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504108942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504109930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504113784
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1303504113807
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1303504113843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504136501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504148550
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303504152309
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504153614
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ExpressionView",1303504155109
closed,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.scriptsView",1303504155113
closed,view,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui.AJAXMonitorView",1303504155116
activated,perspective,,,"<Aptana_Web>",1303504155164
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303504159921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1303504167273
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504168281
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303504173205
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173205
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173241
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173272
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173289
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173337
closed,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303504173372
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173389
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173406
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173423
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173444
closed,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303504173460
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504173494
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303504174591
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1303504174666
activated,view,com.aptana.ide.ui.io,2.0.5.1278614541,"com.aptana.ide.ui.io.fileExplorerView",1303504176092
opened,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504176323
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504176401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1303504193372
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.copyLineDown",1303504197663
executed,command,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.views.actions.js.actionKeyCommand",1303504200541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303504214907
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303504221232
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303504236509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504237246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504270071
activated,perspective,,,"<Aptana_Web>",1303504270591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1303504287655
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1303504293137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504293199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504294807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504294910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504297941
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1303504322250
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504323573
error,log,,,"Socket connection error. Please try shutting down and restarting your web browser, and then run 'debug' again.",1303504324881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504324893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504326230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504331926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504372087
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303504372105
opened,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504372271
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504372336
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1303504382426
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1303504382467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504384657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504401932
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303504403072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504404058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504894418
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303504894437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504895316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504897652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504898465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504900110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504902701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504904487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303504905578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303505124667
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1303505124700
activated,perspective,,,"<Aptana_Web>",1303505125861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303505134167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303505137136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303505137803
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303505532456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303505533275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303579226505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303579228122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303579229071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303579231035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303580759524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303580765195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303588448665
